Word,Freq,Rank
discretion,3,900
hence,3,901
ist,3,902
countenance,3,903
flye,3,904
"for,",3,905
been,3,906
heauen!,3,907
strooke,3,908
sends,3,909
hangers,3,910
hower,3,911
"guildensterne,",3,912
giuing,3,913
liues,3,914
hang,3,915
rose,3,916
fixt,3,917
heauenly,3,918
faine,3,919
safety,3,920
sate,3,921
smiling,3,922
farewell:,3,923
acte,3,924
"sea,",3,925
ee'n,3,926
hearing,3,927
"purpose,",3,928
eares.,3,929
"heare,",3,930
guilty,3,931
cornelius.,3,932
lou'd,3,933
see.,3,934
vice,3,935
turne,3,936
"doubt,",3,937
sicke,3,938
come;,3,939
him;,3,940
hast.,3,941
blesse,3,942
caught,3,943
hamlet:,3,944
wayes,3,945
"off,",3,946
"peace,",3,947
iust,3,948
already,3,949
shadow,3,950
asse,3,951
election,3,952
"commission,",3,953
sleeping,3,954
meant,3,955
bestow,3,956
on;,3,957
then?,3,958
forth,3,959
rapier,3,960
ambition,3,961
valiant,3,962
meere,3,963
proofe,3,964
dare,3,965
suffer,3,966
neerer,3,967
new,3,968
dull,3,969
"mercy,",3,970
"blacke,",3,971
speed,3,972
gentleman.,3,973
whereto,3,974
vnnaturall,3,975
goodnight,3,976
wits,3,977
image,3,978
thence,3,979
motiue,3,980
speciall,3,981
likes,3,982
heart;,3,983
quite,3,984
delights,3,985
growne,3,986
dreames,3,987
longer,3,988
remembrance,3,989
speak,3,990
dye,3,991
mortall,3,992
left,3,993
yea,3,994
bap.,3,995
"denmarke,",3,996
heauen:,3,997
i?,3,998
"guilt,",3,999
"fine,",3,1000
"soules,",3,1001
foolish,3,1002
"wits,",3,1003
laugh,3,1004
prepare,3,1005
honourable,3,1006
"liege,",3,1007
royall,3,1008
maids,3,1009
body.,3,1010
beast,3,1011
"yes,",3,1012
wish,3,1013
beauty,3,1014
touch,3,1015
toward,3,1016
on.,3,1017
bend,3,1018
"vertue,",3,1019
marriage,3,1020
gertrude,3,1021
thrift,3,1022
"meanes,",3,1023
obserue,3,1024
drift,3,1025
"enough,",3,1026
england.,3,1027
sings.,3,1028
lets,3,1029
"ranke,",3,1030
burst,3,1031
more.,3,1032
beautie,3,1033
sore,3,1034
weare,3,1035
growes,3,1036
that.,3,1037
"am,",3,1038
horatio?,3,1039
twelue,3,1040
"reuenge,",3,1041
clowne,3,1042
"matter,",3,1043
turn'd,3,1044
begger,3,1045
audience,3,1046
buriall,3,1047
foyles,3,1048
wont,3,1049
"flesh,",3,1050
thinking,3,1051
"still,",3,1052
offended,3,1053
desire,3,1054
"sound,",3,1055
high,3,1056
be:,3,1057
sister,3,1058
"hast,",3,1059
sun,3,1060
forget,3,1061
visage,3,1062
"ease,",3,1063
imagination,3,1064
short,3,1065
bow,3,1066
that:,3,1067
comming,3,1068
starre,3,1069
mother:,3,1070
her.,3,1071
speake.,3,1072
"villaine,",3,1073
goodly,3,1074
sorrow,3,1075
lose,3,1076
vouchsafe,3,1077
skill,3,1078
soft,3,1079
appear'd,3,1080
"hoa,",3,1081
freely,3,1082
matter?,3,1083
"heauens,",3,1084
ha,3,1085
indifferent,3,1086
here's,3,1087
"tend,",3,1088
"shame,",3,1089
father?,3,1090
mountaine,3,1091
good:,3,1092
"awhile,",3,1093
imports,3,1094
loued,3,1095
passing,3,1096
attendant.,3,1097
receiu'd,3,1098
infinite,3,1099
"part,",3,1100
whilst,3,1101
so;,3,1102
"age,",3,1103
vses,3,1104
"touch,",3,1105
musicke,3,1106
stop,3,1107
"alas,",3,1108
do:,3,1109
peace,3,1110
in't?,3,1111
trumpet,3,1112
(my,3,1113
braines,3,1114
dreadfull,3,1115
night.,3,1116
entertainment,3,1117
force,3,1118
denmarke.,3,1119
queene:,3,1120
sixe,3,1121
assume,3,1122
strong,3,1123
"once,",3,1124
murder,3,1125
"loe,",3,1126
ten,3,1127
feast,3,1128
play?,3,1129
"violence,",3,1130
"one,",3,1131
where's,3,1132
who?,3,1133
staid,3,1134
wisest,3,1135
"doo't,",3,1136
liberall,3,1137
whil'st,3,1138
night;,3,1139
not.,3,1140
them?,3,1141
cals,3,1142
all:,3,1143
i'm,3,1144
if't,3,1145
is.,3,1146
so?,3,1147
"braine,",3,1148
point,3,1149
neede,3,1150
vnckle,3,1151
next,3,1152
confession,3,1153
"begin,",3,1154
cold,3,1155
"wit,",3,1156
"chamber,",3,1157
vs.,3,1158
soueraigne,3,1159
lookes,3,1160
go.,3,1161
did'st,3,1162
mad.,3,1163
mock,3,1164
come.,3,1165
answere,3,1166
selfe:,3,1167
on't?,3,1168
recouer,3,1169
vnderstanding,3,1170
mens,3,1171
actor,3,1172
speake:,3,1173
"shape,",3,1174
come:,3,1175
"memory,",3,1176
"thing,",3,1177
ground:,3,1178
passe,3,1179
blame,3,1180
loue:,3,1181
thus.,3,1182
aboue,3,1183
"ayre,",3,1184
againe:,3,1185
making,3,1186
villaine,3,1187
march,3,1188
osricke.,3,1189
present,3,1190
tempt,3,1191
termes,3,1192
place,3,1193
appeare,3,1194
lords,3,1195
"mee,",3,1196
delight,3,1197
scena,3,1198
least,3,1199
(for,3,1200
drown'd,3,1201
killes,3,1202
"meane,",3,1203
shape,3,1204
conceit,3,1205
sleepes,3,1206
off.,3,1207
"formes,",3,1208
honestie,3,1209
"maid,",3,1210
bloud,3,1211
inobled,3,1212
sense,3,1213
idle,3,1214
"masse,",3,1215
expresse,3,1216
fingers,3,1217
"laugh,",3,1218
"rash,",3,1219
"command,",3,1220
matter.,3,1221
carry,3,1222
"question,",3,1223
"mine,",3,1224
there:,3,1225
natiue,3,1226
"action,",3,1227
"selues,",3,1228
"may,",3,1229
prison,3,1230
"see,",3,1231
phrase,3,1232
"desire,",2,1233
held,2,1234
trumpets,2,1235
norman,2,1236
forbid,2,1237
"cup,",2,1238
musicke.,2,1239
scourge,2,1240
still:,2,1241
swift,2,1242
eare;,2,1243
generous,2,1244
complexion,2,1245
nephewes,2,1246
"heau'n,",2,1247
be.,2,1248
offer,2,1249
(and,2,1250
"home,",2,1251
byrlady,2,1252
lasting,2,1253
know'st,2,1254
aduancement,2,1255
earth;,2,1256
"starres,",2,1257
poleak:,2,1258
fooles,2,1259
crowne,2,1260
leaues,2,1261
venome,2,1262
thou'lt,2,1263
"mason,",2,1264
prodigall,2,1265
"winde,",2,1266
spurnes,2,1267
"stood,",2,1268
"with,",2,1269
"in't,",2,1270
secret,2,1271
"season,",2,1272
taken,2,1273
"heauy,",2,1274
inward,2,1275
tables;,2,1276
be;,2,1277
assay,2,1278
s[aint].,2,1279
wine,2,1280
murther:,2,1281
do?,2,1282
signifie,2,1283
messenger.,2,1284
poyson'd,2,1285
safely,2,1286
braue,2,1287
i'ue,2,1288
funerall,2,1289
seem'd,2,1290
currants,2,1291
profit,2,1292
hee's,2,1293
canker,2,1294
volt.,2,1295
speakes,2,1296
shee'l,2,1297
recorder.,2,1298
heauy,2,1299
"disposition,",2,1300
easinesse,2,1301
fate,2,1302
"returnes,",2,1303
honour'd,2,1304
downe.,2,1305
more:,2,1306
lest,2,1307
do't,2,1308
done.,2,1309
"farewell,",2,1310
night?,2,1311
"frame,",2,1312
middle,2,1313
look'd,2,1314
wide,2,1315
wildely,2,1316
opposition,2,1317
promis'd,2,1318
precious,2,1319
infaith,2,1320
fiery,2,1321
stirre,2,1322
issue,2,1323
"husband,",2,1324
is;,2,1325
honour.,2,1326
colour,2,1327
(which,2,1328
how?,2,1329
iephta,2,1330
intreat,2,1331
beggers,2,1332
"bold,",2,1333
towards,2,1334
tame,2,1335
he?,2,1336
capitall,2,1337
edge,2,1338
"soultry,",2,1339
thus?,2,1340
"forme,",2,1341
"braines,",2,1342
"clouds,",2,1343
"minde,",2,1344
incestuous,2,1345
catch,2,1346
"moone,",2,1347
importing,2,1348
"shipwright,",2,1349
baser,2,1350
thither,2,1351
withdraw,2,1352
"who,",2,1353
"musicke,",2,1354
pregnant,2,1355
pleas'd,2,1356
dane:,2,1357
digge,2,1358
ophel.,2,1359
friends:,2,1360
odde,2,1361
in't,2,1362
visitation,2,1363
pitty,2,1364
"grace,",2,1365
matter:,2,1366
bruite,2,1367
"orchard,",2,1368
"short,",2,1369
demand,2,1370
"lesse,",2,1371
breath.,2,1372
proper,2,1373
lobby,2,1374
"counsell,",2,1375
queene?,2,1376
"past,",2,1377
forc'd,2,1378
"memorie,",2,1379
according,2,1380
proue,2,1381
married,2,1382
hit,2,1383
head.,2,1384
command'ment,2,1385
houses,2,1386
wings,2,1387
paire,2,1388
seene.,2,1389
sorry,2,1390
actors,2,1391
reuenge.,2,1392
"knowne,",2,1393
modestie,2,1394
"playing,",2,1395
"comedie,",2,1396
ah,2,1397
think,2,1398
"body,",2,1399
quit,2,1400
hat,2,1401
pay,2,1402
vs;,2,1403
time:,2,1404
arm'd,2,1405
gifts,2,1406
naked,2,1407
die,2,1408
witchcraft,2,1409
drinkes,2,1410
falling,2,1411
possible?,2,1412
com'st,2,1413
quantitie,2,1414
'em?,2,1415
grosse,2,1416
affaire,2,1417
"iest,",2,1418
windes,2,1419
wherefore,2,1420
forgot,2,1421
"modestie,",2,1422
"pale,",2,1423
stole,2,1424
ambassadors,2,1425
scope,2,1426
"sinne,",2,1427
mine.,2,1428
kisses,2,1429
"station,",2,1430
father;,2,1431
spade;,2,1432
embrace,2,1433
kettle,2,1434
masters,2,1435
"letters,",2,1436
sonne?,2,1437
canst,2,1438
bare,2,1439
win,2,1440
wrong,2,1441
vnworthy,2,1442
vow,2,1443
"incestuous,",2,1444
player,2,1445
want,2,1446
followed,2,1447
wouldest,2,1448
armour,2,1449
"osricke,",2,1450
"charge,",2,1451
clay,2,1452
neglected,2,1453
finding,2,1454
enough,2,1455
hercules,2,1456
stands,2,1457
now:,2,1458
"fellow,",2,1459
vnion,2,1460
owne.,2,1461
powres,2,1462
what?,2,1463
doore,2,1464
reade,2,1465
carriages,2,1466
country,2,1467
fire:,2,1468
mutes,2,1469
wait,2,1470
pious,2,1471
"health,",2,1472
creatures,2,1473
heerein,2,1474
apparition,2,1475
proclaime,2,1476
property,2,1477
england?,2,1478
hither?,2,1479
"ifaith,",2,1480
going,2,1481
fire.,2,1482
messenger,2,1483
briefe,2,1484
heares,2,1485
else?,2,1486
diuell,2,1487
wretch,2,1488
"pleasures,",2,1489
single,2,1490
sir?,2,1491
vnseene,2,1492
"obey,",2,1493
contriue,2,1494
"fit,",2,1495
"further,",2,1496
cheerefully,2,1497
sourse,2,1498
e'ne,2,1499
wondrous,2,1500
order,2,1501
"sure,",2,1502
deliuer,2,1503
morne,2,1504
should'st,2,1505
(with,2,1506
liest,2,1507
sunne,2,1508
"tragedie,",2,1509
out:,2,1510
serpent,2,1511
eate,2,1512
thirtie,2,1513
cheefe,2,1514
renish,2,1515
shake,2,1516
together.,2,1517
hecuba,2,1518
olde,2,1519
exercise,2,1520
"haue,",2,1521
expell,2,1522
senselesse,2,1523
eye.,2,1524
sleepe;,2,1525
her?,2,1526
sweat,2,1527
becomes,2,1528
sir;,2,1529
"rat,",2,1530
lookt,2,1531
"assignes,",2,1532
maiden,2,1533
terme,2,1534
end.,2,1535
heauie,2,1536
"quicke,",2,1537
maiesties,2,1538
sting,2,1539
newes?,2,1540
"wonder,",2,1541
ladies:,2,1542
health,2,1543
belike,2,1544
graue?,2,1545
side,2,1546
drawes,2,1547
tedious,2,1548
"else,",2,1549
succession,2,1550
"caesar,",2,1551
secunda.,2,1552
close,2,1553
"lookes,",2,1554
find,2,1555
presence,2,1556
a'th',2,1557
bones,2,1558
said.,2,1559
rebellious,2,1560
y'are,2,1561
chast,2,1562
flourish,2,1563
maid,2,1564
subiect,2,1565
mark,2,1566
"hit,",2,1567
they'l,2,1568
laid,2,1569
traile,2,1570
wretched,2,1571
along,2,1572
fortune,2,1573
gather,2,1574
spred,2,1575
length,2,1576
lyes,2,1577
"yours,",2,1578
dust;,2,1579
diuel,2,1580
followes,2,1581
bitter,2,1582
sence,2,1583
maiesticall,2,1584
for's,2,1585
"dust,",2,1586
"courtier,",2,1587
lady?,2,1588
sticke,2,1589
effects,2,1590
"alacke,",2,1591
aduice,2,1592
"maiestie,",2,1593
"affection,",2,1594
horrible,2,1595
painted,2,1596
mouth,2,1597
"voltumand,",2,1598
"arm'd,",2,1599
laertes.,2,1600
commission,2,1601
coldly,2,1602
will:,2,1603
"hide,",2,1604
few,2,1605
anticke,2,1606
hauing,2,1607
falles,2,1608
"passe,",2,1609
actus,2,1610
now;,2,1611
remaines,2,1612
stood,2,1613
keene,2,1614
platforme,2,1615
say?,2,1616
guard,2,1617
hide,2,1618
former,2,1619
ioue,2,1620
deed,2,1621
crimes,2,1622
once;,2,1623
yes,2,1624
stage,2,1625
"tearmes,",2,1626
"weepe,",2,1627
seene:,2,1628
"looke,",2,1629
"leuies,",2,1630
alwayes,2,1631
author,2,1632
"snow,",2,1633
"twelue,",2,1634
"would,",2,1635
show,2,1636
where?,2,1637
fits,2,1638
vnfold,2,1639
praise,2,1640
"way,",2,1641
court,2,1642
thicke,2,1643
"burnes,",2,1644
cunning,2,1645
"pray,",2,1646
has,2,1647
third,2,1648
who's,2,1649
"eare,",2,1650
cut,2,1651
life:,2,1652
letter.,2,1653
too:,2,1654
sensible,2,1655
iudgement:,2,1656
drinke.,2,1657
feede,2,1658
tane,2,1659
"yeare,",2,1660
word.,2,1661
imployment,2,1662
gate,2,1663
fares,2,1664
wants,2,1665
"figure,",2,1666
"act,",2,1667
"fie,",2,1668
ladies,2,1669
necke,2,1670
passionate,2,1671
long?,2,1672
brow,2,1673
saies,2,1674
"stay,",2,1675
sinnes,2,1676
action.,2,1677
scale,2,1678
purpose;,2,1679
"begge,",2,1680
home,2,1681
husbands,2,1682
diuinity,2,1683
"spundge,",2,1684
impon'd,2,1685
"answer,",2,1686
coarse,2,1687
"graue,",2,1688
faithfull,2,1689
"o're,",2,1690
horrid,2,1691
cease,2,1692
forgiue,2,1693
know:,2,1694
scape,2,1695
day:,2,1696
walkes,2,1697
inclination,2,1698
buy,2,1699
extasie,2,1700
pretty,2,1701
"bones,",2,1702
beyond,2,1703
"spade,",2,1704
arras,2,1705
"did,",2,1706
heartily,2,1707
willingly,2,1708
ones,2,1709
needfull,2,1710
cry,2,1711
plaid,2,1712
consequence:,2,1713
diadem,2,1714
dane,2,1715
laide,2,1716
golden,2,1717
offence?,2,1718
"goe,",2,1719
preuent,2,1720
reason?,2,1721
repaire,2,1722
dyed,2,1723
shame,2,1724
